movie_id,name,star_id,star_url
7334,彼得杜克斯(Peter Dukes),41336.0,https://tw.movies.yahoo.com/name_main/41336
7312,尹鴻承,,
7344,克里斯米耶拉(Chris Miera),41359.0,https://tw.movies.yahoo.com/name_main/41359
7315,本廣克行,,
7321,路易斯普列托(Luis Prieto),,
7338,洪尚秀(Hong Sang-soo),581.0,https://tw.movies.yahoo.com/name_main/581
7331,彼德藍德斯曼(Peter Landesman),8267.0,https://tw.movies.yahoo.com/name_main/8267
7333,王明台,13292.0,https://tw.movies.yahoo.com/name_main/13292
7340,賈許沙夫戴(Josh Safdie),,
7340,班尼沙夫戴(Benny Safdie),,
7317,古蘭德恰達(Gurinder Chadha),,
7347,水谷豐,,
7303,安德烈斯科佩爾(Andres M. Koppel),,
7325,陶德海恩斯(Todd Haynes),564.0,https://tw.movies.yahoo.com/name_main/564
7348,吉田理沙子,,
7305,崔希西耶(Trish Sie),,
7300,威斯柏(Wes Ball),,
7328,吉勒摩戴托羅(Guillermo del Toro),1245.0,https://tw.movies.yahoo.com/name_main/1245
7336,亞力克斯嘉蘭(Alex Garland),,
7476,保羅湯瑪斯安德森(Paul Thomas Anderson),258.0,https://movies.yahoo.com.tw/name_main/258
7512,艾瑞克巴比爾(Eric Barbier),41702.0,https://movies.yahoo.com.tw/name_main/41702
7524,瀧田洋二郎,,
7528,艾倫索金(Aaron Sorkin),41749.0,https://movies.yahoo.com.tw/name_main/41749
7530,熊澤尚人,13598.0,https://movies.yahoo.com.tw/name_main/13598
7577,平林勇,,
7622,麥可斯派瑞格(Michael Spierig),12284.0,https://movies.yahoo.com.tw/name_main/12284
7622,彼得斯派瑞格(Peter Spierig),10046.0,https://movies.yahoo.com.tw/name_main/10046
7641,耿軍,,
7649,李翰,,
7664,馬丁布爾布隆(Martin Bourboulon),,
7703,李秀妍,,
7706,山姆賈巴爾斯基(Sam Garbarski),,
7467,西恩貝克(SEAN BAKER),13475.0,https://movies.yahoo.com.tw/name_main/13475
7539,行定勳,,
7605,披迪維拉坦,,
7605,納塔猜吉拉阿農,,
7614,克雷格葛里斯佩 (Craig Gillespei),,
7644,文晏,41973.0,https://movies.yahoo.com.tw/name_main/41973
7671,塔瑞克布達里(Tarek Boudali),42021.0,https://movies.yahoo.com.tw/name_main/42021
7679,布萊恩泰勒(Brian Taylor),,
7428,須藤友德,,
7448,鄭智宇(JUNG Ji-Woo),,
7495,尼可萊弗格席(Nicolai Fuglsig),41690.0,https://movies.yahoo.com.tw/name_main/41690
7566,詹姆斯法蘭科(James Franco),889.0,https://movies.yahoo.com.tw/name_main/889
7591,魯本奧斯倫(Ruben Östlund),,
7599,韓杰,,
7635,林麗芳,41956.0,https://movies.yahoo.com.tw/name_main/41956
7522,張駿桓,,
7608,豪梅寇勒特瑟拉(Jaume Collet-Serra),,
7612,亞伯杜龐帝(Albert Dupontel),3606.0,https://movies.yahoo.com.tw/name_main/3606
7617,盧卡格達戈尼諾(Luca Guadagnino),,
7504,宋欣穎,41696.0,https://movies.yahoo.com.tw/name_main/41696
7481,邱立偉,,
7415,曲全立,12770.0,https://movies.yahoo.com.tw/name_main/12770
7452,張昌原,,
7487,金容華(KIM Yong-hwa),41660.0,https://movies.yahoo.com.tw/name_main/41660
7469,姜允成,,
7494,強盧卡斯(Jon Lucas),6605.0,https://movies.yahoo.com.tw/name_main/6605
7494,史考特摩爾(Scott Moore),8873.0,https://movies.yahoo.com.tw/name_main/8873
7393,連恩歐當諾(Liam O'Donnell),,
7490,艾帝安科馬爾(Étienne Comar),,
7235,謝駿毅,,
7503,喬治克隆尼(George Clooney),116.0,https://movies.yahoo.com.tw/name_main/116
7436,阿德瓦香登(Advait Chandan),,
7371,湯山邦彦,,
7377,石川淳一(Junichi Ishigawa),41426.0,https://movies.yahoo.com.tw/name_main/41426
7517,顏正國,,
7710,羅賓康皮洛(Robin Campillo),42082.0,https://movies.yahoo.com.tw/name_main/42082
7712,雅庫朗斯基(Jakub Wroński),,
7712,艾拉卡爾佩蘭(Ira Carpelan),,
7720,西蒙加德諾(Simone Godano),42103.0,https://movies.yahoo.com.tw/name_main/42103
7479,史蒂芬史匹柏(Steven Spielberg),78.0,https://movies.yahoo.com.tw/name_main/78
7726,崔成賢,,
7746,布魯諾奇哲(Bruno Chiche),,
7768,安德烈薩金塞夫(Andrey Zvyagintsev),,
7611,葛莉塔潔薇(Greta Gerwig),1312.0,https://movies.yahoo.com.tw/name_main/1312
7721,丁晟,,
7732,金志勳,,
7691,李元太,42062.0,https://movies.yahoo.com.tw/name_main/42062
7588,山謬毛茲(Samuel Moaz),,
7625,山崎貴,12908.0,https://movies.yahoo.com.tw/name_main/12908
7661,安里麻里(Mari Asato),41996.0,https://movies.yahoo.com.tw/name_main/41996
7729,麥可蘇克西(Michael Sucsy),,
7744,亨里克簡茲(Henrik Genz),42132.0,https://movies.yahoo.com.tw/name_main/42132
7804,羅恩謝爾頓(Ron Shelton),8705.0,https://movies.yahoo.com.tw/name_main/8705
7413,羅爾烏索(Roar Uthaug),,
7761,羅伯柯恩(Rob Cohen),,
7638,阿道佛馬丁尼茲佩雷斯(Adolfo Marinez Perez),41957.0,https://movies.yahoo.com.tw/name_main/41957
7659,荒木哲郎,,
7737,盧東石,,
7753,板尾創路,27266.0,https://movies.yahoo.com.tw/name_main/27266
7796,三木孝浩,,
7634,二宮健(Ken Ninomiya),41950.0,https://movies.yahoo.com.tw/name_main/41950
7675,法提阿金(Fatih Akin),,
7681,柯洛里法吉特(Coralie Fargeat),,
7687,克里斯汀固德佳斯(Christian Gudegast),42061.0,https://movies.yahoo.com.tw/name_main/42061
7718,詹姆士康得立克(James Kondelik),42089.0,https://movies.yahoo.com.tw/name_main/42089
7718,喬恩康得立克(Jon Kondelik),42091.0,https://movies.yahoo.com.tw/name_main/42091
7735,卡喬德利(Saket Chaudhary),,
