genre_id,genre_url,movie_id,name
2.0,https://tw.movies.yahoo.com/moviegenre_result.html?genre_id=02,7328,冒險
4.0,https://tw.movies.yahoo.com/moviegenre_result.html?genre_id=04,7328,奇幻
5.0,https://tw.movies.yahoo.com/moviegenre_result.html?genre_id=05,7328,劇情
5.0,https://tw.movies.yahoo.com/moviegenre_result.html?genre_id=05,7336,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7476,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7512,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7524,劇情
15.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=15,7528,歷史/傳記
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7528,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7530,劇情
12.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=12,7577,動畫
2.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=02,7577,冒險
7.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=07,7622,恐怖
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7622,懸疑/驚悚
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7641,劇情
11.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=11,7649,溫馨/家庭
13.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=13,7649,戰爭
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7649,劇情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7664,喜劇
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7703,劇情
6.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=06,7703,犯罪
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7703,懸疑/驚悚
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7706,劇情
11.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=11,7467,溫馨/家庭
2.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=02,7467,冒險
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7539,愛情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7539,劇情
7.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=07,7605,恐怖
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7605,懸疑/驚悚
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7614,劇情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7614,喜劇
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7644,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7671,劇情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7671,喜劇
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7679,劇情
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7679,懸疑/驚悚
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7679,喜劇
12.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=12,7428,動畫
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7448,劇情
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7448,懸疑/驚悚
13.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=13,7495,戰爭
15.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=15,7495,歷史/傳記
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7495,劇情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7566,喜劇
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7591,劇情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7591,喜劇
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7599,劇情
16.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=16,7635,紀錄片
15.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=15,7522,歷史/傳記
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7522,劇情
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7608,動作
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7608,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7612,劇情
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7617,愛情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7617,劇情
12.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=12,7504,動畫
12.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=12,7481,動畫
2.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=02,7481,冒險
16.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=16,7415,紀錄片
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7452,動作
